features,model,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
"X3,X6",Categorical,0.5293076923076924,0.0813988281903937,0.6085170192481029,0.10127812971682054,0.0,0.0068402884692632115,0.0
"X3,above_4",Categorical,0.5896615384615385,0.08023075595545284,0.6636152941625553,0.08272821018065304,0.01,0.04012949430444701,0.0
"X3,above_5",Categorical,0.5305230769230769,0.07761343140029187,0.570806412614163,0.0867375292546031,0.0,0.005082958412314875,0.0
"X3,count_3",Categorical,0.540876923076923,0.0873150467929194,0.6019462247882447,0.10408951812904832,0.01,0.015156168653856938,0.0
"X3,count_5",Categorical,0.5305230769230769,0.07761343140029187,0.570806412614163,0.0867375292546031,0.0,0.005082958412314875,0.0
"X5,X6",Categorical,0.5577230769230769,0.08543282907655388,0.6406520144522457,0.08844856407207004,0.0,0.02187286672367006,0.0
"X5,above_4",Categorical,0.5977230769230769,0.07966868672803898,0.664715996225148,0.07798260233239655,0.05,0.04842326904074801,0.0
"X5,above_5",Categorical,0.5569692307692308,0.09017969044107069,0.5810380225539258,0.12337164180711438,0.0,0.027509051534169826,0.0
"X5,count_3",Categorical,0.579953846153846,0.07628301555089746,0.6478999063358587,0.07873843533832811,0.02,0.024593523094029623,0.0
"X5,count_5",Categorical,0.5569692307692308,0.09017969044107069,0.5810380225539258,0.12337164180711438,0.0,0.027509051534169826,0.0
"X6,above_4",Categorical,0.6084,0.07414121181866956,0.6674027347214492,0.07313120805373859,0.04,0.05049078836683463,0.0
"X6,above_5",Categorical,0.5726769230769232,0.06893204611970052,0.6312842007022396,0.08357180955070666,0.01,0.011236044919534116,0.0
"X6,count_3",Categorical,0.6128153846153847,0.08075884328809303,0.6969066265625107,0.06753417926025114,0.07,0.07338383806269722,0.0
"X6,count_5",Categorical,0.5726769230769232,0.06893204611970052,0.6312842007022396,0.08357180955070666,0.01,0.011236044919534116,0.0
"above_4,above_5",Categorical,0.6158307692307692,0.07248955688916968,0.6670602637968127,0.07322041542037915,0.04,0.05763112209767818,0.0
"above_4,count_3",Categorical,0.6064461538461539,0.07304070195453925,0.6713168240318762,0.06677800624552573,0.03,0.0453634911645906,0.0
