features,penalty,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
"X5,X6,above_4,above_5",elasticnet,0.5403230769230769,0.08712292750499963,0.6009153568893247,0.09563182959266207,0.0,0.014735869603207052,0.0
"X5,X6,above_4,above_5",,0.5391230769230769,0.08651059517147641,0.5995796568820222,0.09408424199422954,0.0,0.0136780243984288,0.0
"X5,mean,F_w_mean,above_4",l1,0.566723076923077,0.08612764848943415,0.6312149064828146,0.0883281123095001,0.01,0.028996222251012505,0.0
"X5,mean,F_w_mean,above_4",l2,0.5583384615384616,0.07889523575509531,0.6278315693895553,0.07853605878681409,0.0,0.014784500387777788,0.0
"X5,mean,F_w_mean,above_4",elasticnet,0.5579384615384616,0.07714252390272722,0.6269987719115666,0.07742250911391614,0.0,0.012859223244834905,0.0
"X5,mean,F_w_mean,above_4",,0.5595076923076924,0.07355161774816908,0.6272572312811304,0.07494635375165408,0.0,0.010224786974235456,0.0
"X5,mean,F_w_mean,above_5",l1,0.553953846153846,0.07992903805414121,0.6195165457342527,0.0825806436417829,0.0,0.013813924284104884,0.0
"X5,mean,F_w_mean,above_5",l2,0.5440461538461538,0.07925441170779032,0.6110132219730876,0.07952873410649795,0.0,0.009480669937448338,0.0
"X5,mean,F_w_mean,above_5",elasticnet,0.5468000000000001,0.07691205459491922,0.6138988090362401,0.0779741629626456,0.0,0.008610820981337697,0.0
"X5,mean,F_w_mean,above_5",,0.5492769230769231,0.06853650346853353,0.615285394578291,0.07184396452094122,0.0,0.00418352379513276,0.0
"X5,mean,above_4,above_5",l1,0.5581384615384617,0.08312884275052443,0.6195354867607292,0.09606000760704823,0.01,0.01934769042261164,0.0
"X5,mean,above_4,above_5",l2,0.564476923076923,0.08614563010274413,0.6217521265408155,0.0964593838107463,0.03,0.027338555829181987,0.0
"X5,mean,above_4,above_5",elasticnet,0.5613076923076923,0.08612894557738524,0.6193237433998349,0.09742902395065464,0.02,0.025079719417624657,0.0
"X5,mean,above_4,above_5",,0.5636615384615385,0.08724441081774185,0.6201528259893769,0.09528857271925767,0.02,0.028287489032884916,0.0
"X5,F_w_mean,above_4,above_5",l1,0.5638307692307692,0.08602036225158258,0.6262355150649213,0.09169594111227952,0.01,0.026695618619598682,0.0
"X5,F_w_mean,above_4,above_5",l2,0.5510615384615385,0.07764177945642259,0.6161868513633029,0.08235840152622018,0.01,0.010592609945724085,0.0
"X5,F_w_mean,above_4,above_5",elasticnet,0.5510615384615385,0.07702107450016367,0.6164318656083171,0.0820006476955296,0.01,0.010083124409319466,0.0
"X5,F_w_mean,above_4,above_5",,0.5491538461538462,0.07593406513891318,0.6153665080756003,0.08177090940329304,0.0,0.00861831668968771,0.0
"X6,mean,F_w_mean,above_4",l1,0.5619692307692308,0.08475235906370929,0.6281676033641065,0.08823727694094764,0.0,0.023705574245308836,0.0
"X6,mean,F_w_mean,above_4",l2,0.5603846153846155,0.08007699697033463,0.6288649699384087,0.08211973607131705,0.0,0.01708102792792021,0.0
"X6,mean,F_w_mean,above_4",elasticnet,0.5619692307692308,0.0799577047958045,0.6309135539663191,0.08099982699179231,0.0,0.017798739493880666,0.0
"X6,mean,F_w_mean,above_4",,0.5575538461538462,0.0771271431664479,0.6256558524906286,0.08075481267841293,0.0,0.012680191444793487,0.0
"X6,mean,F_w_mean,above_5",l1,0.5547692307692307,0.07926407067144789,0.6202142226785577,0.08329560098587332,0.0,0.01352757135602245,0.0
"X6,mean,F_w_mean,above_5",l2,0.5451999999999999,0.07715036574709962,0.6137035606345318,0.07877001940482564,0.0,0.008302878167548489,0.0
"X6,mean,F_w_mean,above_5",elasticnet,0.5456153846153845,0.07825383518967931,0.613169586003922,0.08093498871993857,0.0,0.00923055691721697,0.0
"X6,mean,F_w_mean,above_5",,0.5504461538461539,0.0719316885013197,0.6181734092773258,0.07538761404351367,0.0,0.006277090654219997,0.0
"X6,mean,above_4,above_5",l1,0.5395384615384615,0.09006125463149409,0.5965160954310452,0.1010071515232118,0.0,0.017223499783855845,0.0
"X6,mean,above_4,above_5",l2,0.5340153846153846,0.08957834031312725,0.5914668268378547,0.09859185945244592,0.0,0.014340003469404672,0.0
"X6,mean,above_4,above_5",elasticnet,0.5347999999999999,0.09019657165580927,0.5918630284219366,0.09909928026568676,0.0,0.015225956258017703,0.0
"X6,mean,above_4,above_5",,0.5363846153846153,0.0879758909954864,0.5958961341327151,0.09360689287706948,0.0,0.013875880269054175,0.0
"X6,F_w_mean,above_4,above_5",l1,0.5582615384615386,0.08342339575071181,0.6219481053413304,0.0901296881224824,0.0,0.01976452862981959,0.0
"X6,F_w_mean,above_4,above_5",l2,0.5471384615384616,0.08055591464700396,0.6129136559714409,0.0899839935780276,0.0,0.011603937561429079,0.0
"X6,F_w_mean,above_4,above_5",elasticnet,0.5475384615384615,0.08032051179732744,0.6129098111418174,0.08985523629582527,0.0,0.011553284397194163,0.0
"X6,F_w_mean,above_4,above_5",,0.5475846153846153,0.08116263313712464,0.6124673047607877,0.08899106259646605,0.0,0.012303114599132026,0.0
"mean,F_w_mean,above_4,above_5",l1,0.5602923076923078,0.08251826263706145,0.6246276700826882,0.08669864833700244,0.01,0.01986198966135344,0.0
"mean,F_w_mean,above_4,above_5",l2,0.5535230769230769,0.07531528837309125,0.6194286264420258,0.0808159473332822,0.0,0.009560198623675853,0.0
"mean,F_w_mean,above_4,above_5",elasticnet,0.5535384615384615,0.0741509734521761,0.6193978004074964,0.07921219029276534,0.0,0.00866195280513371,0.0
"mean,F_w_mean,above_4,above_5",,0.5498769230769232,0.07900451039479894,0.6177323121512144,0.08257460881723536,0.0,0.01130654960570665,0.0
"X1,X3,X5,X6,mean",l1,0.5556153846153845,0.07424455830476616,0.6192238056720413,0.07720181514834908,0.0,0.00941735180634573,0.0
"X1,X3,X5,X6,mean",l2,0.5488615384615385,0.06676501936381722,0.6141286444945053,0.07178045660797877,0.0,0.0033331073905545905,0.0
"X1,X3,X5,X6,mean",elasticnet,0.5468923076923077,0.06980360615292497,0.612142089701916,0.07474130325647418,0.0,0.004355612549689303,0.0
"X1,X3,X5,X6,mean",,0.5544461538461538,0.06592299434515968,0.6182937844405783,0.07022310371256985,0.0,0.0038722114684437425,0.0
"X1,X3,X5,X6,F_w_mean",l1,0.565153846153846,0.07407796149124397,0.625662525613508,0.07885210062311669,0.0,0.013030341656895983,0.0
"X1,X3,X5,X6,F_w_mean",l2,0.5547846153846154,0.0711674066080366,0.615454828758488,0.07643334908583102,0.0,0.006907900571900383,0.0
"X1,X3,X5,X6,F_w_mean",elasticnet,0.5547846153846154,0.07206108355633857,0.6158832759438138,0.07716419775604043,0.0,0.007518552502508324,0.0
"X1,X3,X5,X6,F_w_mean",,0.5523538461538461,0.07106275416549655,0.6133722056245596,0.07596959107457088,0.0,0.006212312868163816,0.0
"X1,X3,X5,X6,above_4",l1,0.5592,0.08355687004995088,0.6253679007746915,0.08629114403064439,0.0,0.02047100600798102,0.0
"X1,X3,X5,X6,above_4",l2,0.5556153846153846,0.08268579580800059,0.6202714941426521,0.08725424561007691,0.0,0.017472148831528478,0.0
"X1,X3,X5,X6,above_4",elasticnet,0.5560153846153846,0.08338038450804877,0.6211750811007442,0.08782585066556131,0.0,0.018460469178103067,0.0
"X1,X3,X5,X6,above_4",,0.5563384615384617,0.07889466575139074,0.6189644169538804,0.08461084811140934,0.0,0.013861561915757381,0.0
"X1,X3,X5,X6,above_5",l1,0.5523230769230769,0.07296314867855387,0.6142215424009253,0.0751682210833154,0.0,0.007442608163327424,0.0
"X1,X3,X5,X6,above_5",l2,0.5535230769230769,0.07069202979772951,0.6167779547704729,0.07656137351962654,0.0,0.006272716659427302,0.0
"X1,X3,X5,X6,above_5",elasticnet,0.5507230769230769,0.07071953271686902,0.6140158116484856,0.07652878618837047,0.0,0.005621706442651031,0.0
"X1,X3,X5,X6,above_5",,0.5546923076923078,0.07019680702123375,0.6180254670130778,0.07466956732027423,0.0,0.00625584310408922,0.0
"X1,X3,X5,mean,F_w_mean",l1,0.5663538461538461,0.07434086057005164,0.6264718060203232,0.07948863554772077,0.0,0.013857578457056263,0.0
"X1,X3,X5,mean,F_w_mean",l2,0.5556307692307692,0.0674554317032527,0.6175801921053954,0.07345220082158141,0.0,0.00486959054769831,0.0
"X1,X3,X5,mean,F_w_mean",elasticnet,0.5564153846153846,0.06786099785285948,0.6181503956955825,0.07382526094046471,0.0,0.005264656111348853,0.0
"X1,X3,X5,mean,F_w_mean",,0.5556153846153846,0.06641963600726278,0.6183465809077279,0.07057078789112595,0.0,0.004326117030410637,0.0
"X1,X3,X5,mean,above_4",l1,0.5667538461538462,0.0760504021596142,0.6346356679003514,0.0812880439579543,0.0,0.015914476620121243,0.0
"X1,X3,X5,mean,above_4",l2,0.5600615384615385,0.0769036652430211,0.6315459453279143,0.07656681630839617,0.0,0.013560993643343955,0.0
"X1,X3,X5,mean,above_4",elasticnet,0.5616461538461539,0.07859302858404067,0.6327171885708107,0.07748138631540881,0.0,0.016092861462357888,0.0
"X1,X3,X5,mean,above_4",,0.5584923076923076,0.07621799318538307,0.6298059028903923,0.07654344229483775,0.0,0.012217308653517889,0.0
"X1,X3,X5,mean,above_5",l1,0.5583076923076924,0.07182440784392294,0.6203415724181647,0.07453544185743247,0.0,0.008413981167376683,0.0
"X1,X3,X5,mean,above_5",l2,0.5543538461538462,0.07230312751548656,0.6186354554237545,0.07418478670842833,0.0,0.007563956468645272,0.0
"X1,X3,X5,mean,above_5",elasticnet,0.5527538461538462,0.07238172805489669,0.6167622085154627,0.07384290279290452,0.0,0.007167261320971452,0.0
"X1,X3,X5,mean,above_5",,0.556723076923077,0.0713453655357652,0.6192211456127985,0.07416834797930019,0.0,0.0075764054303818495,0.0
"X1,X3,X5,F_w_mean,above_4",l1,0.5675076923076923,0.08010208870800196,0.6305227334407281,0.08233585678104759,0.0,0.021251299266921264,0.0
"X1,X3,X5,F_w_mean,above_4",l2,0.563123076923077,0.08183269264663615,0.6265449708552396,0.08293914458240417,0.0,0.02071278251151254,0.0
"X1,X3,X5,F_w_mean,above_4",elasticnet,0.5619538461538461,0.08044193171908681,0.6248860753221048,0.08223745814886499,0.0,0.01835220632272372,0.0
"X1,X3,X5,F_w_mean,above_4",,0.5587230769230769,0.08002338563520485,0.6217581526016434,0.08305132346982066,0.01,0.016163816380331153,0.0
"X1,X3,X5,F_w_mean,above_5",l1,0.5587692307692308,0.07134149891511687,0.6193216058626638,0.07547457928299757,0.0,0.008194029676756087,0.0
"X1,X3,X5,F_w_mean,above_5",l2,0.5523076923076924,0.06994300299986449,0.6165613188782255,0.07302588244159845,0.0,0.005534227551236004,0.0
"X1,X3,X5,F_w_mean,above_5",elasticnet,0.5523384615384616,0.07082939917140516,0.6164665178843275,0.07425485305337935,0.0,0.006065643158501444,0.0
"X1,X3,X5,F_w_mean,above_5",,0.5487538461538461,0.06695426152303283,0.6138189004661262,0.07218637135270689,0.0,0.003394565049118059,0.0
"X1,X3,X5,above_4,above_5",l1,0.5579846153846154,0.07426984065399111,0.6253803023243767,0.08030374559615594,0.0,0.0102767697023326,0.0
"X1,X3,X5,above_4,above_5",l2,0.553923076923077,0.07413481243114589,0.6205278592717333,0.07928679057894016,0.0,0.008772312956905615,0.0
"X1,X3,X5,above_4,above_5",elasticnet,0.5551076923076923,0.07488670101003034,0.6215345532490733,0.07915257432659431,0.0,0.009760603000324553,0.0
"X1,X3,X5,above_4,above_5",,0.5507538461538461,0.07533231938016555,0.6174971841832619,0.08292636785771788,0.0,0.008670288433918372,0.0
"X1,X3,X6,mean,F_w_mean",l1,0.5651384615384615,0.07628573505434069,0.6250184303263778,0.07964285974672675,0.0,0.015343586875426807,0.0
"X1,X3,X6,mean,F_w_mean",l2,0.5531692307692309,0.0708371981310191,0.6152749036001114,0.075735569200195,0.0,0.006274852851569257,0.0
"X1,X3,X6,mean,F_w_mean",elasticnet,0.5535846153846155,0.07113086697550079,0.6152202673459237,0.07588824150468355,0.0,0.006566313462450291,0.0
"X1,X3,X6,mean,F_w_mean",,0.5540307692307692,0.06695057967145016,0.6171907746288992,0.07209901631449463,0.0,0.004290070591967399,0.0
"X1,X3,X6,mean,above_4",l1,0.569076923076923,0.08199076293766627,0.6354925271609513,0.08471916290374071,0.02,0.0248406587577521,0.0
"X1,X3,X6,mean,above_4",l2,0.5611230769230768,0.08060829534301361,0.6306521269642197,0.08247835393845906,0.03,0.018084093344727048,0.0
"X1,X3,X6,mean,above_4",elasticnet,0.561923076923077,0.08157977908176503,0.6319507425024916,0.08265964693545368,0.03,0.019686045082431103,0.0
"X1,X3,X6,mean,above_4",,0.5642923076923076,0.0820547645094313,0.6323488205234284,0.08259040770069641,0.03,0.021718843733981696,0.0
"X1,X3,X6,mean,above_5",l1,0.5603230769230769,0.08061165434704864,0.6139235160422726,0.0816800857477527,0.01,0.017651382983700392,0.0
"X1,X3,X6,mean,above_5",l2,0.5591384615384616,0.07988136766110282,0.6154812260885205,0.07864088679863282,0.01,0.01622022042909088,0.0
"X1,X3,X6,mean,above_5",elasticnet,0.5591076923076923,0.08153851378808195,0.6151506016364049,0.0792167564185591,0.01,0.01804785110138063,0.0
"X1,X3,X6,mean,above_5",,0.5576153846153846,0.08157542703448134,0.6153486351553734,0.07902858393084415,0.02,0.017292129243528853,0.0
"X1,X3,X6,F_w_mean,above_4",l1,0.5651846153846154,0.08303350859921468,0.6280191561812554,0.08468628610849468,0.0,0.023576342862885236,0.0
"X1,X3,X6,F_w_mean,above_4",l2,0.5571230769230769,0.08144425762809626,0.6213366605144092,0.08526695266136064,0.0,0.016891971907475156,0.0
"X1,X3,X6,F_w_mean,above_4",elasticnet,0.5579384615384615,0.08180340699781216,0.6223483344933344,0.08532134875651827,0.0,0.017717410081361296,0.0
"X1,X3,X6,F_w_mean,above_4",,0.554723076923077,0.08059314285071785,0.6187702161593884,0.08653299782106841,0.0,0.014821178727794648,0.0
"X1,X3,X6,F_w_mean,above_5",l1,0.5587538461538462,0.07205937558338579,0.6187111514578447,0.07518820353708704,0.0,0.00873985120073506,0.0
"X1,X3,X6,F_w_mean,above_5",l2,0.5511384615384615,0.07149398783015247,0.6137900403271531,0.07439011083404452,0.0,0.006178702804993996,0.0
"X1,X3,X6,F_w_mean,above_5",elasticnet,0.5515384615384615,0.06938529762584593,0.6142801724604999,0.07302891560634395,0.0,0.005055107310110718,0.0
"X1,X3,X6,F_w_mean,above_5",,0.5543076923076924,0.06890298470875662,0.6175679225079804,0.07352782364220445,0.0,0.0053884565918826954,0.0
"X1,X3,X6,above_4,above_5",l1,0.5587076923076923,0.08208488030060405,0.6234154007759488,0.08477045230149295,0.01,0.01845444194246504,0.0
"X1,X3,X6,above_4,above_5",l2,0.5595538461538461,0.08120025504958925,0.6243103956540119,0.08296082850956951,0.01,0.01790474956734045,0.0
"X1,X3,X6,above_4,above_5",elasticnet,0.5599230769230769,0.08194019322818435,0.6244666625994891,0.08493450017104531,0.01,0.01896443128717762,0.0
"X1,X3,X6,above_4,above_5",,0.5626615384615383,0.08014479647716916,0.6263964240258627,0.08320887953769077,0.01,0.01840109733178208,0.0
"X1,X3,mean,F_w_mean,above_4",l1,0.5695076923076923,0.07835751173289268,0.6324806149371656,0.08216625634218534,0.0,0.02026992063694466,0.0
"X1,X3,mean,F_w_mean,above_4",l2,0.5635692307692309,0.07337925476308546,0.6315398312459447,0.07516887228226173,0.0,0.011661854522546866,0.0
"X1,X3,mean,F_w_mean,above_4",elasticnet,0.5647538461538463,0.07311435316716722,0.6321715060413013,0.07494500794526215,0.0,0.011907351038652148,0.0
"X1,X3,mean,F_w_mean,above_4",,0.5600153846153847,0.07370322546393056,0.6279203584269459,0.07661727921566354,0.0,0.010545851786133542,0.0
"X1,X3,mean,F_w_mean,above_5",l1,0.5591384615384615,0.07298514722857201,0.6195971199819063,0.07624832408253396,0.0,0.009614915953362835,0.0
"X1,X3,mean,F_w_mean,above_5",l2,0.5559538461538461,0.06676627253283647,0.618732249536018,0.06899063512778242,0.0,0.004569669301326185,0.0
"X1,X3,mean,F_w_mean,above_5",elasticnet,0.5551384615384616,0.0668183867265121,0.6169596793860012,0.07055603143327344,0.0,0.004435740938360744,0.0
"X1,X3,mean,F_w_mean,above_5",,0.552,0.06702997651408876,0.6167083349143866,0.07035328724459083,0.0,0.003959214381597742,0.0
"X1,X3,mean,above_4,above_5",l1,0.5658615384615385,0.0777541855643866,0.6315856994036707,0.08173063171376288,0.01,0.017386500937833227,0.0
"X1,X3,mean,above_4,above_5",l2,0.5642923076923078,0.07597610804774643,0.6291685471743764,0.08087459958384112,0.02,0.01458985833234483,0.0
"X1,X3,mean,above_4,above_5",elasticnet,0.5646615384615385,0.07664919087334492,0.629838075283257,0.08125757043223303,0.02,0.015499703177309532,0.0
"X1,X3,mean,above_4,above_5",,0.5638307692307692,0.07791407647921823,0.6291327449796832,0.07965810701011489,0.03,0.016473681734692547,0.0
"X1,X3,F_w_mean,above_4,above_5",l1,0.5619076923076923,0.0771664212468567,0.6250082927693894,0.08066479607527288,0.0,0.014691520852474604,0.0
"X1,X3,F_w_mean,above_4,above_5",l2,0.5579384615384616,0.0730583684946536,0.6230548531698806,0.07694118883703846,0.0,0.00925825550205217,0.0
"X1,X3,F_w_mean,above_4,above_5",elasticnet,0.5583384615384616,0.07256898126210756,0.6233454089834898,0.0764840669754705,0.0,0.009003001211275952,0.0
"X1,X3,F_w_mean,above_4,above_5",,0.5527076923076923,0.07003114100212256,0.6199471194030742,0.07632284482688378,0.0,0.005676831725365261,0.0
"X1,X5,X6,mean,F_w_mean",l1,0.5667076923076922,0.07594595400015779,0.6270050057819614,0.08038857862608022,0.0,0.015773177983847697,0.0
"X1,X5,X6,mean,F_w_mean",l2,0.5543692307692308,0.07541262274075246,0.6167565593189427,0.08172332717135543,0.0,0.009931369692868786,0.0
"X1,X5,X6,mean,F_w_mean",elasticnet,0.5571692307692309,0.07353064651103894,0.619647580148192,0.07931459673947157,0.0,0.009375136831038522,0.0
"X1,X5,X6,mean,F_w_mean",,0.556723076923077,0.069197480885844,0.6206318994285902,0.07191427674721103,0.0,0.006138289108657102,0.0
"X1,X5,X6,mean,above_4",l1,0.5671076923076923,0.08024217191630693,0.6345632196241691,0.08421597976638531,0.01,0.02117782710158289,0.0
"X1,X5,X6,mean,above_4",l2,0.5623230769230769,0.08240339367975585,0.6318872720289316,0.08398921333706533,0.01,0.02093397508953354,0.0
"X1,X5,X6,mean,above_4",elasticnet,0.5619538461538461,0.08331784297843939,0.631831696421743,0.08481646157250156,0.01,0.02185147405041954,0.0
"X1,X5,X6,mean,above_4",,0.5634923076923076,0.08245231148148031,0.6317171797269853,0.08370891359771579,0.01,0.02172063011866132,0.0
"X1,X5,X6,mean,above_5",l1,0.5591384615384615,0.07628576608063183,0.617444816864305,0.08250323296484356,0.0,0.012553368507397633,0.0
"X1,X5,X6,mean,above_5",l2,0.554723076923077,0.07834810956359668,0.615732393558256,0.08515348550735848,0.0,0.012638081460621842,0.0
"X1,X5,X6,mean,above_5",elasticnet,0.5551384615384616,0.07863622183583965,0.6160179708541962,0.08600904202923941,0.0,0.013085100191585708,0.0
"X1,X5,X6,mean,above_5",,0.552,0.07837823632229857,0.613948237914579,0.08596043175931962,0.0,0.01157232070839398,0.0
"X1,X5,X6,F_w_mean,above_4",l1,0.5644153846153847,0.08404215763743235,0.6278032594492133,0.08734751641504629,0.0,0.024404485102146656,0.0
"X1,X5,X6,F_w_mean,above_4",l2,0.5571846153846154,0.08077554700577917,0.6226535468321661,0.08410751788317707,0.0,0.01619955020571573,0.0
"X1,X5,X6,F_w_mean,above_4",elasticnet,0.5583692307692307,0.08035507591217914,0.6241890357121501,0.0833010722926267,0.0,0.016343598867615605,0.0
"X1,X5,X6,F_w_mean,above_4",,0.5516153846153846,0.07890984294503105,0.6158884680226442,0.08480096821477763,0.0,0.011891616567669128,0.0
"X1,X5,X6,F_w_mean,above_5",l1,0.5591230769230768,0.07233919281114524,0.6191581632152111,0.07654981842685595,0.0,0.009084339990663048,0.0
"X1,X5,X6,F_w_mean,above_5",l2,0.5526923076923077,0.07452202724281393,0.6154350021282946,0.07760649049595802,0.0,0.008673587011418737,0.0
"X1,X5,X6,F_w_mean,above_5",elasticnet,0.5526615384615385,0.07404807490036257,0.6146269622098182,0.07734157405492942,0.0,0.008312226809953471,0.0
"X1,X5,X6,F_w_mean,above_5",,0.5519076923076923,0.07104382179601978,0.6162846444370822,0.07449706162597698,0.0,0.00609156484037332,0.0
"X1,X5,X6,above_4,above_5",l1,0.5575692307692308,0.07911557869913742,0.6241497397787211,0.08288803672340538,0.01,0.014648038913203876,0.0
"X1,X5,X6,above_4,above_5",l2,0.5527538461538462,0.07899106233615347,0.6203602835637699,0.08376733639375894,0.01,0.012420188386277231,0.0
"X1,X5,X6,above_4,above_5",elasticnet,0.5535384615384615,0.07779870855775459,0.6206559274823281,0.08341288532639336,0.01,0.011659094032215434,0.0
"X1,X5,X6,above_4,above_5",,0.5523384615384616,0.07688706233840377,0.6202252013739243,0.08325459153269046,0.01,0.010425217597129777,0.0
"X1,X5,mean,F_w_mean,above_4",l1,0.5687230769230769,0.08057281759322585,0.631626052906141,0.084509725339903,0.0,0.022662300596126506,0.0
"X1,X5,mean,F_w_mean,above_4",l2,0.563523076923077,0.07821145514549854,0.6321746584875474,0.080457163299367,0.0,0.016645791448197,0.0
"X1,X5,mean,F_w_mean,above_4",elasticnet,0.5639076923076923,0.07874741885504159,0.6319929033333785,0.0814567524184451,0.0,0.01746461867812843,0.0
"X1,X5,mean,F_w_mean,above_4",,0.558676923076923,0.07592117369604223,0.6270774043596918,0.0764732215454544,0.0,0.012016805298541877,0.0
"X1,X5,mean,F_w_mean,above_5",l1,0.5583384615384615,0.07421021796022527,0.618899490675087,0.07701464718439345,0.0,0.010356392169007633,0.0
"X1,X5,mean,F_w_mean,above_5",l2,0.5535692307692307,0.07179931927616522,0.6161956475587267,0.07600085255590547,0.0,0.0069997474497172085,0.0
"X1,X5,mean,F_w_mean,above_5",elasticnet,0.5531538461538461,0.07022175357078612,0.6163127157970575,0.07360443972454037,0.0,0.005894541680506515,0.0
"X1,X5,mean,F_w_mean,above_5",,0.5499846153846154,0.06979649030697459,0.6154985265254199,0.07231969329384247,0.0,0.004952236374776708,0.0
"X1,X5,mean,above_4,above_5",l1,0.5630923076923078,0.07223711612976781,0.6285628894534648,0.08073479964087445,0.01,0.010428776279901242,0.0
"X1,X5,mean,above_4,above_5",l2,0.5567230769230769,0.0746861377472261,0.6232003370678182,0.07946688930133598,0.01,0.010168597788293599,0.0
"X1,X5,mean,above_4,above_5",elasticnet,0.5551384615384616,0.07405730070008121,0.6220179423140942,0.07942165105770659,0.01,0.009108800887981716,0.0
"X1,X5,mean,above_4,above_5",,0.5579384615384615,0.0788302708204985,0.6231491552181208,0.0821104275014361,0.01,0.014529559634670064,0.0
"X1,X5,F_w_mean,above_4,above_5",l1,0.5603230769230769,0.07770168869487652,0.6237636783060649,0.08191148885410068,0.0,0.014492270322154721,0.0
"X1,X5,F_w_mean,above_4,above_5",l2,0.555523076923077,0.07627824959283443,0.6212063714731487,0.08135226246862408,0.0,0.011086986671009158,0.0
"X1,X5,F_w_mean,above_4,above_5",elasticnet,0.554723076923077,0.0760486468412853,0.6194206717784886,0.0813170780944306,0.0,0.010588887880313536,0.0
"X1,X5,F_w_mean,above_4,above_5",,0.5495692307692308,0.07386877217714251,0.6172252797256123,0.07891825985829534,0.0,0.007291243667132297,0.0
"X1,X6,mean,F_w_mean,above_4",l1,0.5663538461538461,0.08448343698181529,0.6297274763888724,0.08702929336210471,0.0,0.026371415499966577,0.0
"X1,X6,mean,F_w_mean,above_4",l2,0.5580307692307692,0.0818745121490502,0.628444625071166,0.08292931764492716,0.0,0.017846831586014078,0.0
"X1,X6,mean,F_w_mean,above_4",elasticnet,0.5584461538461539,0.08095626549611168,0.6280172603542673,0.08194057635077114,0.0,0.017041308981360803,0.0
"X1,X6,mean,F_w_mean,above_4",,0.5583384615384615,0.07428353803951881,0.6279650793528534,0.07756302026247679,0.0,0.010419297227189483,0.0
"X1,X6,mean,F_w_mean,above_5",l1,0.5583076923076923,0.07395328767131622,0.618142753011443,0.07688830169053375,0.0,0.01012638383094977,0.0
"X1,X6,mean,F_w_mean,above_5",l2,0.5511384615384616,0.07267504719783195,0.6130163953392794,0.07586072348419336,0.0,0.006925327419382787,0.0
"X1,X6,mean,F_w_mean,above_5",elasticnet,0.5515230769230769,0.07075166838938611,0.613122630852726,0.07469175859109126,0.0,0.005824830411040649,0.0
"X1,X6,mean,F_w_mean,above_5",,0.5496307692307691,0.06878957537645783,0.6150058002978838,0.07475417830343344,0.0,0.004370218965840111,0.0
"X1,X6,mean,above_4,above_5",l1,0.5638923076923078,0.08038559587182668,0.6281243482101515,0.0838519581645118,0.01,0.01939601025354698,0.0
"X1,X6,mean,above_4,above_5",l2,0.5555538461538461,0.08082236933309606,0.6220733665064401,0.08453274432879311,0.01,0.015448780454201061,0.0
"X1,X6,mean,above_4,above_5",elasticnet,0.5567692307692308,0.08072291712464574,0.6227212486392597,0.08420197961200114,0.01,0.015936791251602744,0.0
"X1,X6,mean,above_4,above_5",,0.5547692307692308,0.0807620509629346,0.6211708093547629,0.0822275418678649,0.02,0.015014157759903557,0.0
"X1,X6,F_w_mean,above_4,above_5",l1,0.5567692307692308,0.08071910532517715,0.6199681970172132,0.0848028787718631,0.0,0.01593274902995412,0.0
"X1,X6,F_w_mean,above_4,above_5",l2,0.55,0.07431278848586143,0.6160812602746374,0.08010778233721014,0.0,0.007713553394706585,0.0
"X1,X6,F_w_mean,above_4,above_5",elasticnet,0.5508000000000001,0.07420074482472785,0.6167857467410817,0.07991848654116167,0.0,0.007866090861455954,0.0
"X1,X6,F_w_mean,above_4,above_5",,0.5507538461538463,0.07346584602755472,0.6177284893732667,0.07975204456315509,0.0,0.0073465397585453784,0.0
"X1,mean,F_w_mean,above_4,above_5",l1,0.5618615384615384,0.07675837598610116,0.6246465763107515,0.082048491333416,0.0,0.014244356546747383,0.0
"X1,mean,F_w_mean,above_4,above_5",l2,0.5555692307692308,0.0707338640725022,0.6221040930680131,0.07517807753153614,0.0,0.006831280788599292,0.0
"X1,mean,F_w_mean,above_4,above_5",elasticnet,0.5543846153846155,0.06978525810313171,0.6208759019969411,0.07504097707549615,0.0,0.005926156412215278,0.0
"X1,mean,F_w_mean,above_4,above_5",,0.5518923076923077,0.07227883384840408,0.6196255052824362,0.07566687893466442,0.0,0.00686645296053745,0.0
"X3,X5,X6,mean,F_w_mean",l1,0.5607846153846154,0.08024533240495092,0.6257656366718435,0.08511661391659062,0.0,0.017484138033020513,0.0
"X3,X5,X6,mean,F_w_mean",l2,0.548523076923077,0.07876575112506615,0.615458004157051,0.07796979184378015,0.0,0.010611096415916954,0.0
"X3,X5,X6,mean,F_w_mean",elasticnet,0.5481076923076923,0.07853536647257876,0.6160118732278359,0.07806859179042946,0.0,0.010277605307504878,0.0
"X3,X5,X6,mean,F_w_mean",,0.5571692307692307,0.0671036361769292,0.6209037339345836,0.07087323423493584,0.0,0.005003609048919944,0.0
"X3,X5,X6,mean,above_4",l1,0.5637384615384616,0.08229525571031442,0.6362913452391648,0.08192784974320577,0.01,0.021675866472245953,0.0
"X3,X5,X6,mean,above_4",l2,0.5586000000000001,0.08069171225123126,0.6273511995690773,0.0853041017376205,0.01,0.016829475008690697,0.0
"X3,X5,X6,mean,above_4",elasticnet,0.5593692307692308,0.08262414937033603,0.6289569342126318,0.08550486419878486,0.01,0.0194546869767952,0.0
"X3,X5,X6,mean,above_4",,0.5554153846153846,0.08150651914247042,0.6226855811717684,0.0864866869678228,0.0,0.016097900424322353,0.0
